Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL,__norm_title,text_for_detection,moral_theories_list,moral_theories,likely_journal_article
22232419,"The dynamics of health care opinion, 2008-2010: partisanship, self-interest, and racial resentment.",Henderson M; Hillygus DS,2011,2011 Dec,J Health Polit Policy Law,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/22232419/,"the dynamics of health care opinion, 2008-2010: partisanship, self-interest, and racial resentment.","The dynamics of health care opinion, 2008-2010: partisanship, self-interest, and racial resentment.. ","['Care Ethics', 'Moral Foundations']",Care Ethics; Moral Foundations,True
19833981,The polarizing effect of news media messages about the social determinants of health.,Gollust SE; Lantz PM; Ubel PA,2009,2009 Dec,Am J Public Health,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/19833981/,the polarizing effect of news media messages about the social determinants of health.,The polarizing effect of news media messages about the social determinants of health.. ,[],,True
15049480,Defining a middle ground for philosophers and production: bioethics.,Davis SL; Croney CC,2004,2004 Mar,Poult Sci,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/15049480/,defining a middle ground for philosophers and production: bioethics.,Defining a middle ground for philosophers and production: bioethics.. ,[],,True
12859815,Between prophylaxis and child abuse: the ethics of neonatal male circumcision.,Benatar M; Benatar D,2003,2003 Spring,Am J Bioeth,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/12859815/,between prophylaxis and child abuse: the ethics of neonatal male circumcision.,Between prophylaxis and child abuse: the ethics of neonatal male circumcision.. ,[],,True
12498052,[About easy answers].,Hauck ME,2002,2002 Nov,Ther Umsch,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/12498052/,[about easy answers].,[About easy answers].. ,[],,True
12452158,Decisions concerning the allocation of scarce medical resources.,Furnham A; Simmons K; McClelland A,2000,2000 Jun,J Soc Behav Pers,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/12452158/,decisions concerning the allocation of scarce medical resources.,Decisions concerning the allocation of scarce medical resources.. ,[],,True
19536934,"Competitive framing processes in the abortion debate: polarization-vilification, frame saving, and frame debunking.",McCaffrey D; Keys J,2000,2000,Sociol Q,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/19536934/,"competitive framing processes in the abortion debate: polarization-vilification, frame saving, and frame debunking.","Competitive framing processes in the abortion debate: polarization-vilification, frame saving, and frame debunking.. ",[],,True
10341532,Changing attitudes about end-of-life decision making of medical students during third-year clinical clerkships.,Hayes RP; Stoudemire AS; Kinlaw K; Dell ML; Loomis A,1999,1999 May-Jun,Psychosomatics,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/10341532/,changing attitudes about end-of-life decision making of medical students during third-year clinical clerkships.,Changing attitudes about end-of-life decision making of medical students during third-year clinical clerkships.. ,[],,True
10184175,The impact of pharmacoeconomics on the practitioner and the patient: a conflict of interests?,Davey P; Malek M,1994,1994 Oct,Pharmacoeconomics,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/10184175/,the impact of pharmacoeconomics on the practitioner and the patient: a conflict of interests?,The impact of pharmacoeconomics on the practitioner and the patient: a conflict of interests?. ,[],,True
11644568,"Life's Dominion: An Argument about Abortion, Euthanasia, and Individual Freedom, Ronald Dworkin.",Campbell CS,1994,1994 Spring,Camb Q Healthc Ethics,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/11644568/,"life's dominion: an argument about abortion, euthanasia, and individual freedom, ronald dworkin.","Life's Dominion: An Argument about Abortion, Euthanasia, and Individual Freedom, Ronald Dworkin.. ",[],,True
